seriesKey,seriesName,x,yLeft_1,yLeft_2,yRight_1,yRight_2,yRight_3
70548,Lakewood UCC,4074459,17,19,2,2,1
70548,Lakewood UCC,4074460,27,30,2,2,0
70548,Lakewood UCC,4074461,26,29,3,3,1
70548,Lakewood UCC,4074462,26,28,2,2,0
70548,Lakewood UCC,4074463,26,28,3,3,1
70548,Lakewood UCC,4074464,17,19,3,3,2
70548,Lakewood UCC,4074465,26,27,1,1,1
70548,Lakewood UCC,4074467,6,10,1,1,0
70548,Lakewood UCC,4074468,6,10,1,1,1
70548,Lakewood UCC,4074469,6,13,1,1,0
70548,Lakewood UCC,4074470,9,12,3,3,2
70548,Lakewood UCC,4074471,16,16,1,1,1
70548,Lakewood UCC,4074475,4,6,1,1,1
70548,Lakewood UCC,4074476,10,11,1,1,0
70548,Lakewood UCC,4074477,9,10,2,2,1
70548,Lakewood UCC,4074478,9,10,1,1,1
70648,Gig Harbor UCC,4074004,10,14,2,2,1
70648,Gig Harbor UCC,4074005,17,20,1,1,0
70648,Gig Harbor UCC,4074006,10,14,2,2,1
70648,Gig Harbor UCC,4074007,4,8,1,1,1
70648,Gig Harbor UCC,4074010,5,8,1,1,0
70648,Gig Harbor UCC,4074011,5,8,1,1,1
70648,Gig Harbor UCC,4074014,3,7,1,1,0
70648,Gig Harbor UCC,4074015,3,7,1,1,1
70648,Gig Harbor UCC,4074019,11,16,1,1,0
70648,Gig Harbor UCC,4074020,11,16,1,1,1
70648,Gig Harbor UCC,4074021,0,5,1,1,1
70648,Gig Harbor UCC,4074022,12,14,2,2,1
70648,Gig Harbor UCC,4074023,18,20,1,1,0
70648,Gig Harbor UCC,4074024,18,20,1,1,1
70648,Gig Harbor UCC,4074025,13,17,2,2,1
70648,Gig Harbor UCC,4074026,14,27,3,3,0
70648,Gig Harbor UCC,4074027,17,33,4,4,2
70648,Gig Harbor UCC,4074028,25,40,4,3,1
70648,Gig Harbor UCC,4074029,26,47,3,2,1
70648,Gig Harbor UCC,4074030,33,47,2,2,1
70648,Gig Harbor UCC,4074031,41,45,3,3,0
70648,Gig Harbor UCC,4074032,48,51,4,4,1
70648,Gig Harbor UCC,4074033,51,55,3,3,0
70648,Gig Harbor UCC,4074034,51,55,3,3,0
70648,Gig Harbor UCC,4074035,51,55,3,3,2
70648,Gig Harbor UCC,4074036,56,60,2,2,0
70648,Gig Harbor UCC,4074037,39,115,3,3,1
70648,Gig Harbor UCC,4074038,46,50,3,3,0
70648,Gig Harbor UCC,4074039,39,43,5,5,1
70648,Gig Harbor UCC,4074040,32,36,6,6,1
70648,Gig Harbor UCC,4074041,29,34,5,5,1
70648,Gig Harbor UCC,4074042,31,35,4,4,2
70648,Gig Harbor UCC,4074043,33,37,2,2,2
70648,Gig Harbor UCC,4074044,2,7,1,1,1
70648,Gig Harbor UCC,4074048,8,10,1,1,0
70648,Gig Harbor UCC,4074049,8,10,1,1,1
70648,Gig Harbor UCC,4074050,22,24,1,1,0
70648,Gig Harbor UCC,4074051,22,24,1,1,0
70648,Gig Harbor UCC,4074052,14,18,3,3,1
70648,Gig Harbor UCC,4074053,20,26,3,3,2
70648,Gig Harbor UCC,4074054,39,46,1,1,0
70648,Gig Harbor UCC,4074055,39,44,2,2,0
70648,Gig Harbor UCC,4074056,37,41,3,3,0
70648,Gig Harbor UCC,4074057,37,41,3,3,1
70648,Gig Harbor UCC,4074058,34,37,3,3,0
70648,Gig Harbor UCC,4074059,34,37,3,3,1
70648,Gig Harbor UCC,4074060,32,35,2,2,1
70648,Gig Harbor UCC,4074061,30,35,1,1,1
70648,Gig Harbor UCC,4074063,3,9,1,1,1
70648,Gig Harbor UCC,4074064,8,10,1,1,0
70648,Gig Harbor UCC,4074065,8,10,1,1,1
70648,Gig Harbor UCC,4074069,2,4,1,1,1
70648,Gig Harbor UCC,4074070,2,4,1,1,0
70648,Gig Harbor UCC,4074071,4,6,2,2,1
70648,Gig Harbor UCC,4074072,12,14,2,2,1
70648,Gig Harbor UCC,4074073,19,21,1,1,0
70648,Gig Harbor UCC,4074074,19,21,1,1,1
70648,Gig Harbor UCC,4074075,3,4,1,1,1
70648,Gig Harbor UCC,4074081,3,6,1,1,1
70648,Gig Harbor UCC,4074123,0,16,1,1,1
70648,Gig Harbor UCC,4074129,5,6,1,1,0
70648,Gig Harbor UCC,4074130,5,6,1,1,1
70648,Gig Harbor UCC,4074132,3,5,1,1,1
70648,Gig Harbor UCC,4074133,1,6,1,1,1
70648,Gig Harbor UCC,4074137,3,6,1,1,1
70648,Gig Harbor UCC,4074141,0,5,1,1,1
70648,Gig Harbor UCC,4074152,4,4,1,1,1
70648,Gig Harbor UCC,4074157,1,7,2,2,1
70648,Gig Harbor UCC,4074158,2,7,1,1,1
70648,Gig Harbor UCC,4074163,6,20,1,1,1
70648,Gig Harbor UCC,4074164,4,6,1,1,1
70648,Gig Harbor UCC,4074165,4,6,1,1,0
70648,Gig Harbor UCC,4074166,4,6,1,1,1
70648,Gig Harbor UCC,4074170,3,5,1,1,0
70648,Gig Harbor UCC,4074171,4,6,2,2,1
70648,Gig Harbor UCC,4074172,6,7,1,1,1
70648,Gig Harbor UCC,4074173,0,10,1,1,1
70648,Gig Harbor UCC,4074176,0,5,1,1,1
70648,Gig Harbor UCC,4074177,2,19,1,1,1
70648,Gig Harbor UCC,4074203,7,10,1,1,1
70648,Gig Harbor UCC,4074204,1,34,1,1,1
70648,Gig Harbor UCC,4074208,1,5,1,1,1
70648,Gig Harbor UCC,4074209,4,12,1,1,1
70648,Gig Harbor UCC,4074210,3,6,2,2,1
70648,Gig Harbor UCC,4074211,7,11,3,3,1
70648,Gig Harbor UCC,4074212,8,13,2,2,2
70648,Gig Harbor UCC,4074213,9,16,2,2,0
70648,Gig Harbor UCC,4074214,9,16,2,2,2
70648,Gig Harbor UCC,4074216,10,24,1,1,0
70648,Gig Harbor UCC,4074217,10,24,1,1,1
70648,Gig Harbor UCC,4074223,2,10,1,1,1
70648,Gig Harbor UCC,4074224,6,9,1,1,1
70648,Gig Harbor UCC,4074226,0,4,1,1,1
70648,Gig Harbor UCC,4074228,6,9,1,1,1
70648,Gig Harbor UCC,4074229,7,13,1,1,1
70648,Gig Harbor UCC,4074238,2,9,1,1,1
70648,Gig Harbor UCC,4074239,0,8,1,1,1
70648,Gig Harbor UCC,4074242,7,11,1,1,0
70648,Gig Harbor UCC,4074243,7,11,1,1,1
70648,Gig Harbor UCC,4074250,1,5,1,1,1
70648,Gig Harbor UCC,4074253,0,5,1,1,1
70648,Gig Harbor UCC,4074255,5,9,3,3,1
70648,Gig Harbor UCC,4074256,7,9,2,2,2
70648,Gig Harbor UCC,4074258,4,6,1,1,1
70648,Gig Harbor UCC,4074259,2,6,2,2,2
70648,Gig Harbor UCC,4074261,16,19,2,2,0
70648,Gig Harbor UCC,4074262,14,17,3,3,1
70648,Gig Harbor UCC,4074263,9,18,3,3,3
70648,Gig Harbor UCC,4074264,4,26,1,1,1
70648,Gig Harbor UCC,4074269,4,7,1,1,1
70648,Gig Harbor UCC,4074270,12,14,1,1,0
70648,Gig Harbor UCC,4074271,12,14,1,1,1
70648,Gig Harbor UCC,4074274,3,6,1,1,1
70648,Gig Harbor UCC,4074280,3,4,1,1,1
70648,Gig Harbor UCC,4074304,2,10,1,1,1
70648,Gig Harbor UCC,4074310,3,7,1,1,0
70648,Gig Harbor UCC,4074311,3,7,1,1,1
70648,Gig Harbor UCC,4074312,4,16,2,2,2
70648,Gig Harbor UCC,4074313,12,18,3,3,1
70648,Gig Harbor UCC,4074314,15,19,3,3,1
70648,Gig Harbor UCC,4074315,15,18,2,2,2
70648,Gig Harbor UCC,4074327,5,8,2,2,1
70648,Gig Harbor UCC,4074328,6,6,1,1,1
70648,Gig Harbor UCC,4074331,5,7,1,1,1
70648,Gig Harbor UCC,4074333,4,33,1,1,0
70648,Gig Harbor UCC,4074334,4,33,1,1,1
70648,Gig Harbor UCC,4074339,3,41,1,1,1
70648,Gig Harbor UCC,4074340,4,20,2,2,0
70648,Gig Harbor UCC,4074341,4,20,2,2,2
70648,Gig Harbor UCC,4074343,7,8,1,1,0
70648,Gig Harbor UCC,4074344,7,8,1,1,1
70648,Gig Harbor UCC,4074348,7,9,1,1,1
70648,Gig Harbor UCC,4074349,6,11,1,1,1
70648,Gig Harbor UCC,4074350,5,6,1,1,0
70648,Gig Harbor UCC,4074351,5,6,1,1,1
70648,Gig Harbor UCC,4074352,6,8,1,1,1
70648,Gig Harbor UCC,4074353,12,31,2,2,1
70648,Gig Harbor UCC,4074354,20,21,1,1,0
70648,Gig Harbor UCC,4074355,20,21,1,1,1
70648,Gig Harbor UCC,4074356,7,8,2,2,1
70648,Gig Harbor UCC,4074357,12,14,2,2,1
70648,Gig Harbor UCC,4074358,14,17,1,1,1
70648,Gig Harbor UCC,4074361,4,7,1,1,0
70648,Gig Harbor UCC,4074362,4,7,1,1,1
70648,Gig Harbor UCC,4074364,8,13,4,4,2
70648,Gig Harbor UCC,4074365,14,18,4,4,2
70648,Gig Harbor UCC,4074366,13,21,4,4,2
70648,Gig Harbor UCC,4074367,14,20,3,3,0
70648,Gig Harbor UCC,4074368,14,20,3,3,3
70648,Gig Harbor UCC,4074379,7,9,1,1,1
70648,Gig Harbor UCC,4074380,3,8,1,1,1
70648,Gig Harbor UCC,4074382,5,6,1,1,1
70648,Gig Harbor UCC,4074412,1,6,1,1,1
70648,Gig Harbor UCC,4074418,3,6,1,1,1
70648,Gig Harbor UCC,4074419,1,9,1,1,1
70648,Gig Harbor UCC,4074420,10,14,2,2,1
70648,Gig Harbor UCC,4074421,13,17,2,2,1
70648,Gig Harbor UCC,4074422,11,14,1,1,1
70648,Gig Harbor UCC,4074430,0,9,1,1,1
70648,Gig Harbor UCC,4074436,6,16,2,2,1
70648,Gig Harbor UCC,4074437,5,15,2,2,1
70648,Gig Harbor UCC,4074438,3,6,2,2,1
70648,Gig Harbor UCC,4074439,6,12,2,2,1
70648,Gig Harbor UCC,4074440,9,15,2,2,1
70648,Gig Harbor UCC,4074441,8,11,2,2,1
70648,Gig Harbor UCC,4074442,8,13,2,2,2
70648,Gig Harbor UCC,4074446,0,8,1,1,1
70648,Gig Harbor UCC,4074448,6,10,1,1,0
70648,Gig Harbor UCC,4074449,6,10,1,1,1
70648,Gig Harbor UCC,4074450,0,7,1,1,1
70648,Gig Harbor UCC,4074453,1,6,1,1,1
70648,Gig Harbor UCC,4074456,2,4,1,1,1
70648,Gig Harbor UCC,4074457,6,28,1,1,0
70648,Gig Harbor UCC,4074458,6,28,1,1,1
70648,Gig Harbor UCC,4074462,0,5,1,1,1
70648,Gig Harbor UCC,4074463,4,15,2,2,0
70648,Gig Harbor UCC,4074464,4,15,2,2,2
70648,Gig Harbor UCC,4074470,4,8,2,2,1
70648,Gig Harbor UCC,4074471,4,10,2,2,1
